num_imputer__zip code (HigherEducationBySector),num_imputer__Latitude (HigherEducationBySector),num_imputer__Longitude (HigherEducationBySector),num_imputer__Distance to Philly (Latitude),num_imputer__Distance to Philly (Longitude),num_imputer__Distance to Pittsburgh (Latitude),num_imputer__Distance to Pittsburgh (Longitude),num_imputer__Distance to Allentown (Latitude),num_imputer__Distance to Allentown (Longitude),num_imputer__Distance to Reading (Latitude),num_imputer__Distance to Reading (Longitude),num_imputer__Distance to Erie (Latitude),num_imputer__Distance to Erie (Longitude),num_imputer__North,num_imputer__East,num_imputer__South,num_imputer__West,num_imputer__Central,cat_imputer__Institution,cat_imputer__Type (HigherEducationBySector),cat_imputer__County,cat_imputer__Address (HigherEducationBySector),cat_imputer__Sector and Type (HigherEducationBySector),cat_imputer__City (HigherEducationInstitutions),cat_imputer__State abbreviation (HD2024) (Cost)
18702.0,41.2503754,-75.8798525,1.2977754000000061,-0.715232499999999,0.8116754000000057,4.117347500000008,0.6480754000000033,-0.40845249999999567,0.9133753999999996,0.041547500000007176,-0.8786245999999949,4.205147499999995,1.0,1.0,0.0,0.0,0.0,136,1,36,48,4,136,0
15857.0,40.50651532488623,-77.09257277769785,0.5539153289606613,-1.9279527799860894,0.06781533323340927,2.904627217614342,-0.09578466237917738,-1.6211727848496906,0.16951534199786433,-1.1711727873078583,-1.622484653815098,2.992427210340656,1.0,0.0,0.0,1.0,1.0,197,2,21,200,7,136,0
16546.0,42.1041456,-80.0538851,2.1515456000000057,-4.889265100000003,1.6654456000000053,-0.056685099999995714,1.501845600000003,-4.5824850999999995,1.7671455999999992,-4.132485099999997,-0.02485439999999528,0.031114899999991508,1.0,0.0,0.0,1.0,0.0,177,1,22,142,4,136,0
16335.0,41.6480894,-80.1452977,1.6954894000000067,-4.980677700000001,1.2093894000000063,-0.1480976999999939,1.0457894000000039,-4.673897699999998,1.3110894000000002,-4.223897699999995,-0.4809105999999943,-0.06029770000000667,1.0,0.0,0.0,1.0,0.0,4,1,17,148,4,136,0
17042.0,40.3393252,-76.4231825,0.38672520000000077,-1.2585624999999965,-0.09937479999999965,3.5740175000000107,-0.26297480000000206,-0.9517824999999931,0.002325199999994254,-0.5017824999999903,-1.7896748000000002,3.661817499999998,0.0,1.0,1.0,0.0,1.0,108,0,34,175,0,136,0
19104.0,39.9493382,-75.189644,-0.003261799999997095,-0.025024000000001934,-0.4893617999999975,4.807556000000005,-0.6529617999999999,0.28175600000000145,-0.3876618000000036,0.7317560000000043,-2.179661799999998,4.8953559999999925,0.0,1.0,1.0,0.0,0.0,327,1,44,199,4,136,0
19010.0,40.024734,-75.318911,0.07213400000000547,-0.15429100000000062,-0.41396599999999495,4.678289000000007,-0.5775659999999974,0.15248900000000276,-0.31226600000000104,0.6024890000000056,-2.1042659999999955,4.766088999999994,0.0,1.0,1.0,0.0,0.0,13,1,41,22,4,136,0
16407.0,41.9238101,-79.6415237,1.9712101000000004,-4.476903699999994,1.4851101,0.35567630000001316,1.3215100999999976,-4.170123699999991,1.586810099999994,-3.720123699999988,-0.2051899000000006,0.4434763000000004,1.0,0.0,0.0,1.0,0.0,91,2,22,85,2,136,0
17055.0,40.20372,-77.004871,0.25112000000000023,-1.840250999999995,-0.2349800000000002,2.9923290000000122,-0.3985800000000026,-1.5334709999999916,-0.13328000000000628,-1.0834709999999887,-1.9252800000000008,3.0801289999999995,0.0,0.0,1.0,0.0,1.0,178,1,18,195,4,136,0
18508.0,41.4492937,-75.6395236,1.4966937000000016,-0.47490360000000464,1.0105937000000011,4.357676400000003,0.8469936999999987,-0.16812360000000126,1.112293699999995,0.2818764000000016,-0.6797062999999994,4.44547639999999,1.0,1.0,0.0,0.0,0.0,131,1,31,118,4,136,0
19002.0,40.165113,-75.193953,0.21251300000000128,-0.02933299999999406,-0.27358699999999914,4.803247000000013,-0.43718700000000155,0.2774470000000093,-0.17188700000000523,0.7274470000000122,-1.9638869999999997,4.891047,0.0,1.0,1.0,0.0,0.0,318,2,7,155,10,136,0
15370.0,39.8992735,-80.1842403,-0.05332649999999717,-5.0196203,-0.5394264999999976,-0.1870402999999925,-0.7030265,-4.712840299999996,-0.4377265000000037,-4.2628402999999935,-2.229726499999998,-0.09924030000000528,0.0,0.0,1.0,1.0,0.0,354,1,26,145,4,136,0
18015.0,40.6073257,-75.378565,0.6547257000000002,-0.2139449999999954,0.16862569999999977,4.618635000000012,0.005025699999997357,0.092835000000008,0.2703256999999937,0.5428350000000108,-1.5216743000000008,4.706434999999999,0.0,1.0,0.0,0.0,0.0,152,1,42,95,4,136,0
19154.0,40.1060705,-74.9779168,0.1534705000000045,0.18670319999999663,-0.3326294999999959,5.019283200000004,-0.4962294999999983,0.4934832,-0.230929500000002,0.9434832000000029,-2.0229294999999965,5.107083199999991,0.0,1.0,1.0,0.0,0.0,38,2,44,39,2,136,0
16563.0,42.11916357,-79.98381962,2.166563570000001,-4.819199620000006,1.6804635700000006,0.013380380000000969,1.5168635699999982,-4.512419620000003,1.7821635699999945,-4.06241962,-0.009836430000000007,0.10118037999998819,1.0,0.0,0.0,1.0,0.0,239,0,22,137,8,136,0
17110.0,40.290787,-76.884836,0.3381870000000049,-1.7202160000000077,-0.14791299999999552,3.1123639999999995,-0.31151299999999793,-1.4134360000000044,-0.046213000000001614,-0.9634360000000015,-1.838212999999996,3.2001639999999867,0.0,1.0,0.0,0.0,1.0,103,1,19,6,1,136,0
19131.0,39.9965296,-75.2415117,0.043929600000005564,-0.07689170000000445,-0.44217039999999486,4.755688300000003,-0.6057703999999973,0.22988829999999894,-0.34047040000000095,0.6798883000000018,-2.1324703999999954,4.84348829999999,0.0,1.0,1.0,0.0,0.0,293,1,44,154,4,136,0
